Transaction ID: 1060119, Account ID: 1, Amount: -5000,00, Date: 2025-05-14, Type: Debit, Operation: asdf 
Transaction ID: 1060121, Account ID: 1, Amount: -500,00, Date: 2025-05-14, Type: Debit, Operation: asdf 
Transaction ID: 1060122, Account ID: 1, Amount: -200,00, Date: 2025-05-14, Type: Debit, Operation: asdf 
Transaction ID: 1060123, Account ID: 1, Amount: 10000,00, Date: 2025-05-14, Type: Credit, Operation: asdf 
Transaction ID: 1060124, Account ID: 1, Amount: 10000,00, Date: 2025-05-14, Type: Credit, Operation: asdf 
Transaction ID: 1060125, Account ID: 1, Amount: 10000,00, Date: 2025-05-14, Type: Credit, Operation: asdf 
Transaction ID: 1060119, Account ID: 1, Amount: -5000,00, Type: Debit, Operation: asdf 
Transaction ID: 522480, Account ID: 3371, Amount: 25885,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 535557, Account ID: 3371, Amount: 43004,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 535737, Account ID: 3371, Amount: 15421,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 580322, Account ID: 3371, Amount: 38443,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 580323, Account ID: 3371, Amount: 41021,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 599349, Account ID: 3371, Amount: 48224,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 600763, Account ID: 3371, Amount: 25934,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 677594, Account ID: 3371, Amount: 28819,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 810376, Account ID: 3371, Amount: 24935,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 840089, Account ID: 3371, Amount: 31359,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 877675, Account ID: 3371, Amount: 33308,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 943672, Account ID: 3371, Amount: 47439,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1051675, Account ID: 3371, Amount: 23865,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 64425, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 72181, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 79618, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 87220, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 95144, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 103348, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 111953, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 123285, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 136979, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 145775, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 155140, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 164758, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 174926, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 185677, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 196173, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 206978, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 218075, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 229592, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 241805, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 257443, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 276647, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 289244, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 302648, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 316483, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 331190, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 346884, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 362601, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 379045, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 396035, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 413684, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 432428, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 456880, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 486384, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 505793, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 526428, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 547433, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 569694, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 593135, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 615708, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 638717, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 662184, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 686164, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 711287, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 743521, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 781556, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 805739, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 831106, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 856524, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 882666, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 909955, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 935494, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 961151, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 986589, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1012316, Account ID: 3372, Amount: 23973,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1038644, Account ID: 3372, Amount: 35959,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 576244, Account ID: 3375, Amount: 16341,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 718924, Account ID: 3375, Amount: 16341,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 890378, Account ID: 3375, Amount: 16341,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1046470, Account ID: 3375, Amount: 16341,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 432425, Account ID: 3376, Amount: 29268,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 456877, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 486385, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 505791, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 526426, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 547434, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 569692, Account ID: 3376, Amount: 29268,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 593134, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 615712, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 638714, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 662182, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 686166, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 711284, Account ID: 3376, Amount: 29268,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 743517, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 781554, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 805736, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 831104, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 856525, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 882665, Account ID: 3376, Amount: 29268,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 909956, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 935496, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 961149, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 986594, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1012317, Account ID: 3376, Amount: 19512,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1038646, Account ID: 3376, Amount: 29268,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 616706, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 639704, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 663214, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 687264, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 712491, Account ID: 3381, Amount: 28611,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 745249, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 782641, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 806892, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 832208, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 857638, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 883883, Account ID: 3381, Amount: 28611,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 911091, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 936657, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 962302, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 987739, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1013444, Account ID: 3381, Amount: 19074,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1039877, Account ID: 3381, Amount: 28611,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 459479, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 488080, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 507510, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 528207, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 549255, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 571740, Account ID: 3387, Amount: 50028,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 595067, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 617648, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 640735, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 664245, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 688285, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 713692, Account ID: 3387, Amount: 50028,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 746968, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 761560, Account ID: 3387, Amount: 15400,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 783696, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 808001, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 833328, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 858751, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 885080, Account ID: 3387, Amount: 50028,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 912215, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 937782, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 963421, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 988852, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 1014535, Account ID: 3387, Amount: 33352,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 1041125, Account ID: 3387, Amount: 50028,00, Type: Credit, Operation: Collection from Another Bank 
Transaction ID: 281675, Account ID: 3389, Amount: 41493,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 286825, Account ID: 3389, Amount: 27519,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 294546, Account ID: 3389, Amount: 20590,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 313894, Account ID: 3389, Amount: 25616,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 337949, Account ID: 3389, Amount: 42336,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 338660, Account ID: 3389, Amount: 24839,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 346245, Account ID: 3389, Amount: 41155,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 352093, Account ID: 3389, Amount: 25424,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 359761, Account ID: 3389, Amount: 23927,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 376029, Account ID: 3389, Amount: 21806,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 376342, Account ID: 3389, Amount: 24662,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 396778, Account ID: 3389, Amount: 42465,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 402624, Account ID: 3389, Amount: 23530,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 413683, Account ID: 3389, Amount: 19193,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 415973, Account ID: 3389, Amount: 30463,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 420526, Account ID: 3389, Amount: 17226,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 429668, Account ID: 3389, Amount: 27677,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 438092, Account ID: 3389, Amount: 19925,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 439600, Account ID: 3389, Amount: 26603,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 458153, Account ID: 3389, Amount: 39884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 460795, Account ID: 3389, Amount: 30253,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 485545, Account ID: 3389, Amount: 23525,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 533532, Account ID: 3389, Amount: 41100,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 597130, Account ID: 3389, Amount: 24553,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 597131, Account ID: 3389, Amount: 39382,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 623808, Account ID: 3389, Amount: 29066,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 666438, Account ID: 3389, Amount: 40821,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 677598, Account ID: 3389, Amount: 22449,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 695669, Account ID: 3389, Amount: 40318,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 696105, Account ID: 3389, Amount: 24649,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 720116, Account ID: 3389, Amount: 25405,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 737102, Account ID: 3389, Amount: 29701,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 746974, Account ID: 3389, Amount: 48089,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 758278, Account ID: 3389, Amount: 16938,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 777292, Account ID: 3389, Amount: 21724,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 781555, Account ID: 3389, Amount: 16921,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 790997, Account ID: 3389, Amount: 18225,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 790999, Account ID: 3389, Amount: 30983,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 801772, Account ID: 3389, Amount: 25492,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 893541, Account ID: 3389, Amount: 36081,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 894729, Account ID: 3389, Amount: 30711,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 919202, Account ID: 3389, Amount: 44891,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 930766, Account ID: 3389, Amount: 35175,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 940156, Account ID: 3389, Amount: 17581,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 943451, Account ID: 3389, Amount: 23964,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 970377, Account ID: 3389, Amount: 41435,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 982033, Account ID: 3389, Amount: 16028,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 988855, Account ID: 3389, Amount: 46565,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1020451, Account ID: 3389, Amount: 49884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1557, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 2599, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 4122, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 6198, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 8817, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 11980, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 15614, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 19758, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 24632, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 31579, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 39456, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 45215, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 51613, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 58344, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 65823, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 73460, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 80940, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 88646, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 96579, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 104813, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 113684, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 125760, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 138566, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 147427, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 156831, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 166498, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 176854, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 187538, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 198089, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 208975, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 220121, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 231717, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 244231, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 260966, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 278929, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 291664, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 305125, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 319043, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 334032, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 349655, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 365477, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 382036, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 399101, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 416873, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 436088, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 462216, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 489881, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 509386, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 530084, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 551244, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 573924, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 597132, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 619770, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 642886, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 666435, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 690532, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 716255, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 750553, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 785984, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 810375, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 835704, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 861144, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 887647, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 914581, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 940153, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 965780, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 991229, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1016903, Account ID: 3391, Amount: 16980,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1043733, Account ID: 3391, Amount: 25470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 398275, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 416035, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 435150, Account ID: 3399, Amount: 25335,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 460889, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 488948, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 508433, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 529132, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 550247, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 572799, Account ID: 3399, Amount: 25335,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 596051, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 618707, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 641761, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 665288, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 689380, Account ID: 3399, Amount: 16890,00, Type: Credit, Operation: Credit in Cash 
